ego_id,alter_id,freq.rec,week.daily,alter.sex,alter.cores,role,role.rec,intgen
213,21303,yearly,No,Female,No,oth.fam,ext.fam,Yes
213,21304,weekly,Yes,Female,No,oth.fam,ext.fam,No
213,21305,monthly,No,Female,No,rel.vol,rel.vol,No
213,21306,monthly,No,Male,No,rel.vol,rel.vol,No
213,21307,monthly,No,Male,No,rel.vol,rel.vol,No
214,21401,yearly,No,Male,No,oth.fam,ext.fam,Yes
214,21402,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
214,21403,yearly,No,Male,No,oth.fam,ext.fam,Yes
214,21404,weekly,Yes,Female,No,neighbor,neighbor,No
214,21405,weekly,Yes,Female,No,neighbor,neighbor,No
214,21406,weekly,Yes,Female,No,rel.vol,rel.vol,No
214,21407,weekly,Yes,Female,No,rel.vol,rel.vol,No
214,21408,weekly,Yes,Male,No,rel.vol,rel.vol,No
215,21501,daily,Yes,Female,Yes,spouse,imm.fam,No
215,21502,weekly,Yes,Male,No,child,imm.fam,Yes
215,21503,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
215,21504,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
215,21505,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
215,21506,weekly,Yes,Male,No,sib.in.law,ext.fam,No
215,21507,weekly,Yes,Female,No,friend,friend,No
215,21508,weekly,Yes,Male,No,friend,friend,No
215,21509,weekly,Yes,Female,No,friend,friend,No
215,21510,weekly,Yes,Male,No,sibling,imm.fam,No
216,21601,daily,Yes,Male,Yes,child,imm.fam,Yes
216,21602,weekly,Yes,Female,No,child,imm.fam,Yes
216,21603,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
216,21604,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
216,21605,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
216,21606,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
216,21607,monthly,No,Male,No,oth.fam,ext.fam,Yes
216,21608,monthly,No,Male,No,oth.fam,ext.fam,Yes
216,21609,daily,Yes,Male,No,neighbor,neighbor,No
216,21610,daily,Yes,Female,No,neighbor,neighbor,No
216,21611,daily,Yes,Female,No,neighbor,neighbor,No
216,21612,daily,Yes,Female,No,neighbor,neighbor,No
216,21613,weekly,Yes,Male,No,rel.vol,rel.vol,No
217,21701,daily,Yes,Female,Yes,spouse,imm.fam,No
217,21702,weekly,Yes,Male,No,child,imm.fam,Yes
217,21703,yearly,No,Female,No,child,imm.fam,Yes
217,21704,monthly,No,Female,No,child,imm.fam,Yes
217,21705,yearly,No,Male,No,child.in.law,imm.fam,Yes
217,21706,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
217,21707,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
217,21708,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
217,21709,monthly,No,Male,No,sibling,imm.fam,No
217,21710,monthly,No,Female,No,sibling,imm.fam,No
217,21711,monthly,No,Male,No,sibling,imm.fam,No
217,21712,monthly,No,Male,No,sibling,imm.fam,No
217,21713,weekly,Yes,Male,No,neighbor,neighbor,No
217,21714,weekly,Yes,Female,No,neighbor,neighbor,No
217,21715,weekly,Yes,Female,No,neighbor,neighbor,No
217,21716,weekly,Yes,Male,No,neighbor,neighbor,No
217,21717,monthly,No,Male,No,rel.vol,rel.vol,No
217,21718,monthly,No,Male,No,rel.vol,rel.vol,No
217,21719,monthly,No,Male,No,rel.vol,rel.vol,No
217,21720,monthly,No,Female,No,rel.vol,rel.vol,No
217,21721,monthly,No,Female,No,rel.vol,rel.vol,No
217,21722,monthly,No,Male,No,rel.vol,rel.vol,No
218,21801,weekly,Yes,Female,No,child,imm.fam,Yes
218,21802,weekly,Yes,Female,No,child,imm.fam,Yes
218,21803,monthly,No,Male,No,child.in.law,imm.fam,Yes
218,21804,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
218,21805,monthly,No,Male,No,oth.fam,ext.fam,Yes
218,21806,monthly,No,Female,No,oth.fam,ext.fam,Yes
218,21807,weekly,Yes,Male,No,sibling,imm.fam,No
218,21808,weekly,Yes,Female,No,sib.in.law,ext.fam,No
218,21809,weekly,Yes,Female,No,rel.vol,rel.vol,No
218,21810,weekly,Yes,Female,No,rel.vol,rel.vol,No
218,21811,weekly,Yes,Female,No,rel.vol,rel.vol,No
219,21901,daily,Yes,Female,Yes,spouse,imm.fam,No
219,21902,weekly,Yes,Male,No,child,imm.fam,Yes
219,21903,daily,Yes,Female,No,child,imm.fam,Yes
219,21904,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
219,21905,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
219,21906,weekly,Yes,Female,No,sibling,imm.fam,No
219,21907,monthly,No,Female,No,oth.fam,ext.fam,Yes
219,21908,monthly,No,Female,No,oth.fam,ext.fam,Yes
219,21909,weekly,Yes,Female,No,neighbor,neighbor,No
219,21910,weekly,Yes,Female,No,work,work,No
219,21911,weekly,Yes,Female,No,work,work,No
219,21912,weekly,Yes,Male,No,work,work,No
219,21913,monthly,No,Male,No,friend,friend,No
219,21914,monthly,No,Female,No,friend,friend,No
219,21915,monthly,No,Female,No,friend,friend,No
219,21916,monthly,No,Male,No,friend,friend,No
219,21917,yearly,No,Female,No,friend,friend,No
220,22001,daily,Yes,Male,Yes,spouse,imm.fam,No
220,22002,weekly,Yes,Male,No,child,imm.fam,Yes
220,22003,daily,Yes,Female,No,child,imm.fam,Yes
220,22004,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
220,22005,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
220,22006,weekly,Yes,Female,No,sib.in.law,ext.fam,No
220,22007,monthly,No,Female,No,oth.fam,ext.fam,Yes
220,22008,monthly,No,Female,No,oth.fam,ext.fam,Yes
220,22009,weekly,Yes,Female,No,neighbor,neighbor,No
220,22010,yearly,No,Female,No,work,work,No
220,22011,yearly,No,Female,No,work,work,No
220,22012,yearly,No,Female,No,work,work,No
220,22013,weekly,Yes,Female,No,work,work,No
220,22014,weekly,Yes,Female,No,work,work,No
220,22015,monthly,No,Male,No,friend,friend,No
220,22016,monthly,No,Female,No,friend,friend,No
220,22017,monthly,No,Female,No,friend,friend,No
220,22018,monthly,No,Male,No,friend,friend,No
220,22019,monthly,No,Female,No,friend,friend,No
221,22101,daily,Yes,Female,Yes,spouse,imm.fam,No
221,22102,weekly,Yes,Female,No,child,imm.fam,Yes
221,22103,weekly,Yes,Female,No,child,imm.fam,Yes
221,22104,monthly,No,Female,No,child,imm.fam,Yes
221,22105,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
221,22106,monthly,No,Male,No,child.in.law,imm.fam,Yes
221,22107,monthly,No,Male,No,oth.fam,ext.fam,Yes
221,22108,monthly,No,Female,No,oth.fam,ext.fam,Yes
221,22109,monthly,No,Male,No,sib.in.law,ext.fam,No
221,22110,weekly,Yes,Male,No,rel.vol,rel.vol,No
221,22111,weekly,Yes,Male,No,rel.vol,rel.vol,No
221,22112,weekly,Yes,Male,No,rel.vol,rel.vol,No
221,22113,weekly,Yes,Male,No,rel.vol,rel.vol,No
221,22114,weekly,Yes,Male,No,rel.vol,rel.vol,No
221,22115,weekly,Yes,Female,No,rel.vol,rel.vol,No
221,22116,weekly,Yes,Male,No,friend,friend,No
221,22117,weekly,Yes,Male,No,friend,friend,No
221,22118,weekly,Yes,Male,No,friend,friend,No
221,22119,weekly,Yes,Male,No,friend,friend,No
221,22120,weekly,Yes,Male,No,friend,friend,No
221,22121,weekly,Yes,Female,No,friend,friend,No
222,22201,yearly,No,Female,No,sibling,imm.fam,No
222,22202,yearly,No,Male,No,sibling,imm.fam,No
222,22203,yearly,No,Male,No,sibling,imm.fam,No
222,22204,daily,Yes,Female,No,neighbor,neighbor,No
222,22205,daily,Yes,Female,No,neighbor,neighbor,No
222,22206,weekly,Yes,Female,No,neighbor,neighbor,No
222,22207,weekly,Yes,Female,No,friend,friend,No
223,22301,monthly,No,Male,No,sibling,imm.fam,No
223,22302,monthly,No,Male,No,sibling,imm.fam,No
223,22303,yearly,No,Female,No,oth.fam,ext.fam,Yes
223,22304,yearly,No,Female,No,oth.fam,ext.fam,Yes
223,22305,daily,Yes,Female,No,neighbor,neighbor,No
223,22306,weekly,Yes,Female,No,neighbor,neighbor,No
223,22307,weekly,Yes,Female,No,rel.vol,rel.vol,No
223,22308,weekly,Yes,Female,No,rel.vol,rel.vol,No
223,22309,weekly,Yes,Female,No,rel.vol,rel.vol,No
223,22310,weekly,Yes,Female,No,rel.vol,rel.vol,No
223,22311,weekly,Yes,Female,No,friend,friend,No
224,22401,daily,Yes,Female,Yes,spouse,imm.fam,No
224,22402,daily,Yes,Female,No,child,imm.fam,Yes
224,22403,yearly,No,Male,No,child,imm.fam,Yes
224,22404,yearly,No,Female,No,child.in.law,imm.fam,Yes
224,22405,weekly,Yes,Female,No,neighbor,neighbor,No
224,22406,yearly,No,Male,No,rel.vol,rel.vol,No
224,22407,monthly,No,Male,No,rel.vol,rel.vol,No
224,22408,weekly,Yes,Female,No,friend,friend,No
224,22409,weekly,Yes,Male,No,friend,friend,No
224,22410,weekly,Yes,Female,No,friend,friend,No
224,22411,weekly,Yes,Male,No,friend,friend,No
225,22501,daily,Yes,Male,Yes,spouse,imm.fam,No
225,22502,weekly,Yes,Female,No,child,imm.fam,Yes
225,22503,weekly,Yes,Male,No,child,imm.fam,Yes
225,22504,weekly,Yes,Male,No,child,imm.fam,Yes
225,22505,yearly,No,Male,No,child.in.law,imm.fam,Yes
225,22506,yearly,No,Female,No,child.in.law,imm.fam,Yes
225,22507,yearly,No,Female,No,child.in.law,imm.fam,Yes
225,22508,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
225,22509,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
225,22510,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
225,22511,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
225,22512,weekly,Yes,Male,No,sib.in.law,ext.fam,No
225,22513,weekly,Yes,Female,No,sib.in.law,ext.fam,No
226,22601,daily,Yes,Female,Yes,spouse,imm.fam,No
226,22602,weekly,Yes,Female,No,child,imm.fam,Yes
226,22603,weekly,Yes,Male,No,child,imm.fam,Yes
226,22604,weekly,Yes,Male,No,child,imm.fam,Yes
226,22605,yearly,No,Male,No,child.in.law,imm.fam,Yes
226,22606,yearly,No,Female,No,child.in.law,imm.fam,Yes
226,22607,yearly,No,Female,No,child.in.law,imm.fam,Yes
226,22608,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
226,22609,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
226,22610,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
226,22611,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
226,22612,weekly,Yes,Male,No,sibling,imm.fam,No
226,22613,weekly,Yes,Female,No,sib.in.law,ext.fam,No
227,22701,daily,Yes,Male,Yes,spouse,imm.fam,No
227,22702,weekly,Yes,Female,No,child,imm.fam,Yes
227,22703,weekly,Yes,Male,No,child,imm.fam,Yes
227,22704,weekly,Yes,Male,No,child,imm.fam,Yes
227,22705,monthly,No,Male,No,child.in.law,imm.fam,Yes
227,22706,monthly,No,Female,No,child.in.law,imm.fam,Yes
227,22707,monthly,No,Female,No,child.in.law,imm.fam,Yes
227,22708,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
227,22709,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
227,22710,weekly,Yes,Female,No,sibling,imm.fam,No
227,22711,weekly,Yes,Female,No,sibling,imm.fam,No
227,22712,weekly,Yes,Female,No,sibling,imm.fam,No
227,22713,weekly,Yes,Male,No,sib.in.law,ext.fam,No
227,22714,weekly,Yes,Female,No,sib.in.law,ext.fam,No
227,22715,weekly,Yes,Male,No,rel.vol,rel.vol,No
227,22716,weekly,Yes,Female,No,rel.vol,rel.vol,No
227,22717,weekly,Yes,Female,No,rel.vol,rel.vol,No
227,22718,weekly,Yes,Male,No,friend,friend,No
227,22719,weekly,Yes,Female,No,friend,friend,No
228,22801,daily,Yes,Male,Yes,spouse,imm.fam,No
228,22802,weekly,Yes,Female,No,child,imm.fam,Yes
228,22803,weekly,Yes,Male,No,child,imm.fam,Yes
228,22804,weekly,Yes,Male,No,child,imm.fam,Yes
228,22805,monthly,No,Male,No,child.in.law,imm.fam,Yes
228,22806,monthly,No,Female,No,child.in.law,imm.fam,Yes
228,22807,monthly,No,Female,No,child.in.law,imm.fam,Yes
228,22808,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
228,22809,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
228,22810,weekly,Yes,Male,No,sibling,imm.fam,No
228,22811,weekly,Yes,Female,No,sib.in.law,ext.fam,No
228,22812,weekly,Yes,Male,No,rel.vol,rel.vol,No
228,22813,weekly,Yes,Female,No,rel.vol,rel.vol,No
228,22814,weekly,Yes,Male,No,rel.vol,rel.vol,No
228,22815,weekly,Yes,Male,No,rel.vol,rel.vol,No
228,22816,weekly,Yes,Male,No,rel.vol,rel.vol,No
228,22817,weekly,Yes,Male,No,friend,friend,No
228,22818,weekly,Yes,Female,No,friend,friend,No
229,22901,daily,Yes,Male,Yes,child,imm.fam,Yes
229,22902,weekly,Yes,Male,No,child,imm.fam,Yes
229,22903,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
229,22904,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
229,22905,daily,Yes,Male,No,neighbor,neighbor,No
229,22906,daily,Yes,Male,No,neighbor,neighbor,No
229,22907,daily,Yes,Male,No,neighbor,neighbor,No
230,23001,daily,Yes,Male,Yes,spouse,imm.fam,No
230,23002,daily,Yes,Male,No,child,imm.fam,Yes
230,23003,yearly,No,Female,No,child,imm.fam,Yes
230,23004,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
230,23005,yearly,No,Male,No,child.in.law,imm.fam,Yes
230,23006,monthly,No,Female,No,sibling,imm.fam,No
230,23007,monthly,No,Female,No,sibling,imm.fam,No
230,23008,monthly,No,Male,No,sibling,imm.fam,No
230,23009,monthly,No,Female,No,sib.in.law,ext.fam,No
230,23010,weekly,Yes,Female,No,neighbor,neighbor,No
230,23011,weekly,Yes,Female,No,neighbor,neighbor,No
230,23012,weekly,Yes,Female,No,friend,friend,No
230,23013,weekly,Yes,Male,No,friend,friend,No
230,23014,weekly,Yes,Female,No,friend,friend,No
230,23015,weekly,Yes,Female,No,friend,friend,No
230,23016,weekly,Yes,Female,No,friend,friend,No
231,23101,daily,Yes,Female,Yes,spouse,imm.fam,No
231,23102,daily,Yes,Male,No,child,imm.fam,Yes
231,23103,yearly,No,Female,No,child,imm.fam,Yes
231,23104,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
231,23105,yearly,No,Male,No,child.in.law,imm.fam,Yes
231,23106,monthly,No,Female,No,sib.in.law,ext.fam,No
231,23107,monthly,No,Female,No,sib.in.law,ext.fam,No
231,23108,monthly,No,Male,No,sib.in.law,ext.fam,No
231,23109,monthly,No,Female,No,sib.in.law,ext.fam,No
231,23110,weekly,Yes,Female,No,neighbor,neighbor,No
231,23111,weekly,Yes,Female,No,neighbor,neighbor,No
231,23112,weekly,Yes,Female,No,friend,friend,No
231,23113,weekly,Yes,Male,No,friend,friend,No
231,23114,weekly,Yes,Male,No,friend,friend,No
231,23115,weekly,Yes,Female,No,friend,friend,No
231,23116,monthly,No,Male,No,rel.vol,rel.vol,No
231,23117,monthly,No,Male,No,rel.vol,rel.vol,No
231,23118,monthly,No,Male,No,rel.vol,rel.vol,No
232,23201,daily,Yes,Female,Yes,spouse,imm.fam,No
232,23202,daily,Yes,Male,No,child,imm.fam,Yes
232,23203,weekly,Yes,Female,No,child,imm.fam,Yes
232,23204,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
232,23205,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
232,23206,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
232,23207,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
232,23208,monthly,No,Female,No,oth.fam,ext.fam,Yes
232,23209,monthly,No,Male,No,oth.fam,ext.fam,Yes
232,23210,monthly,No,Male,No,oth.fam,ext.fam,Yes
232,23211,daily,Yes,Male,No,neighbor,neighbor,No
232,23212,daily,Yes,Female,No,neighbor,neighbor,No
232,23213,weekly,Yes,Male,No,rel.vol,rel.vol,No
232,23214,weekly,Yes,Male,No,rel.vol,rel.vol,No
232,23215,weekly,Yes,Male,No,rel.vol,rel.vol,No
